,state,Unnamed: 0,"AnalyticalResultValue.count.1,1-dichloroethane","AnalyticalResultValue.count.1,2,3-trichloropropane","AnalyticalResultValue.count.1,3-butadiene","AnalyticalResultValue.count.1,4-dioxane",AnalyticalResultValue.count.17-alpha-ethynylestrad,AnalyticalResultValue.count.17-beta-estradiol,"AnalyticalResultValue.count.4-androstene-3,17-dion",AnalyticalResultValue.count.Aerobic spores,AnalyticalResultValue.count.E. coli,AnalyticalResultValue.count.Enterococci,AnalyticalResultValue.count.Enteroviruses (RT-qPCR,AnalyticalResultValue.count.Enteroviruses (cell cu,AnalyticalResultValue.count.HCFC-22,AnalyticalResultValue.count.Halon 1011,AnalyticalResultValue.count.Male specific phage,AnalyticalResultValue.count.Noroviruses GIA,AnalyticalResultValue.count.Noroviruses GIB,AnalyticalResultValue.count.Noroviruses GII,AnalyticalResultValue.count.PFBS,AnalyticalResultValue.count.PFHpA,AnalyticalResultValue.count.PFHxS,AnalyticalResultValue.count.PFNA,AnalyticalResultValue.count.PFOA,AnalyticalResultValue.count.PFOS,AnalyticalResultValue.count.Somatic phage,AnalyticalResultValue.count.Total coliforms,AnalyticalResultValue.count.bromomethane,AnalyticalResultValue.count.chlorate,AnalyticalResultValue.count.chloromethane,AnalyticalResultValue.count.chromium,AnalyticalResultValue.count.chromium-6,AnalyticalResultValue.count.cobalt,AnalyticalResultValue.count.equilin,AnalyticalResultValue.count.estriol,AnalyticalResultValue.count.estrone,AnalyticalResultValue.count.germanium,AnalyticalResultValue.count.manganese,AnalyticalResultValue.count.molybdenum,AnalyticalResultValue.count.n-propylbenzene,AnalyticalResultValue.count.sec-butylbenzene,AnalyticalResultValue.count.strontium,AnalyticalResultValue.count.tellurium,AnalyticalResultValue.count.testosterone,AnalyticalResultValue.count.vanadium,"indices.count.1,1-dichloroethane","indices.count.1,2,3-trichloropropane","indices.count.1,3-butadiene","indices.count.1,4-dioxane",indices.count.17-alpha-ethynylestrad,indices.count.17-beta-estradiol,"indices.count.4-androstene-3,17-dion",indices.count.Aerobic spores,indices.count.E. coli,indices.count.Enterococci,indices.count.Enteroviruses (RT-qPCR,indices.count.Enteroviruses (cell cu,indices.count.HCFC-22,indices.count.Halon 1011,indices.count.Male specific phage,indices.count.Noroviruses GIA,indices.count.Noroviruses GIB,indices.count.Noroviruses GII,indices.count.PFBS,indices.count.PFHpA,indices.count.PFHxS,indices.count.PFNA,indices.count.PFOA,indices.count.PFOS,indices.count.Somatic phage,indices.count.Total coliforms,indices.count.bromomethane,indices.count.chlorate,indices.count.chloromethane,indices.count.chromium,indices.count.chromium-6,indices.count.cobalt,indices.count.equilin,indices.count.estriol,indices.count.estrone,indices.count.germanium,indices.count.manganese,indices.count.molybdenum,indices.count.n-propylbenzene,indices.count.sec-butylbenzene,indices.count.strontium,indices.count.tellurium,indices.count.testosterone,indices.count.vanadium,"AnalyticalResultValue.max.1,1-dichloroethane","AnalyticalResultValue.max.1,2,3-trichloropropane","AnalyticalResultValue.max.1,3-butadiene","AnalyticalResultValue.max.1,4-dioxane",AnalyticalResultValue.max.17-alpha-ethynylestrad,AnalyticalResultValue.max.17-beta-estradiol,"AnalyticalResultValue.max.4-androstene-3,17-dion",AnalyticalResultValue.max.Aerobic spores,AnalyticalResultValue.max.E. coli,AnalyticalResultValue.max.Enterococci,AnalyticalResultValue.max.Enteroviruses (RT-qPCR,AnalyticalResultValue.max.Enteroviruses (cell cu,AnalyticalResultValue.max.HCFC-22,AnalyticalResultValue.max.Halon 1011,AnalyticalResultValue.max.Male specific phage,AnalyticalResultValue.max.Noroviruses GIA,AnalyticalResultValue.max.Noroviruses GIB,AnalyticalResultValue.max.Noroviruses GII,AnalyticalResultValue.max.PFBS,AnalyticalResultValue.max.PFHpA,AnalyticalResultValue.max.PFHxS,AnalyticalResultValue.max.PFNA,AnalyticalResultValue.max.PFOA,AnalyticalResultValue.max.PFOS,AnalyticalResultValue.max.Somatic phage,AnalyticalResultValue.max.Total coliforms,AnalyticalResultValue.max.bromomethane,AnalyticalResultValue.max.chlorate,AnalyticalResultValue.max.chloromethane,AnalyticalResultValue.max.chromium,AnalyticalResultValue.max.chromium-6,AnalyticalResultValue.max.cobalt,AnalyticalResultValue.max.equilin,AnalyticalResultValue.max.estriol,AnalyticalResultValue.max.estrone,AnalyticalResultValue.max.germanium,AnalyticalResultValue.max.manganese,AnalyticalResultValue.max.molybdenum,AnalyticalResultValue.max.n-propylbenzene,AnalyticalResultValue.max.sec-butylbenzene,AnalyticalResultValue.max.strontium,AnalyticalResultValue.max.tellurium,AnalyticalResultValue.max.testosterone,AnalyticalResultValue.max.vanadium,"indices.max.1,1-dichloroethane","indices.max.1,2,3-trichloropropane","indices.max.1,3-butadiene","indices.max.1,4-dioxane",indices.max.17-alpha-ethynylestrad,indices.max.17-beta-estradiol,"indices.max.4-androstene-3,17-dion",indices.max.Aerobic spores,indices.max.E. coli,indices.max.Enterococci,indices.max.Enteroviruses (RT-qPCR,indices.max.Enteroviruses (cell cu,indices.max.HCFC-22,indices.max.Halon 1011,indices.max.Male specific phage,indices.max.Noroviruses GIA,indices.max.Noroviruses GIB,indices.max.Noroviruses GII,indices.max.PFBS,indices.max.PFHpA,indices.max.PFHxS,indices.max.PFNA,indices.max.PFOA,indices.max.PFOS,indices.max.Somatic phage,indices.max.Total coliforms,indices.max.bromomethane,indices.max.chlorate,indices.max.chloromethane,indices.max.chromium,indices.max.chromium-6,indices.max.cobalt,indices.max.equilin,indices.max.estriol,indices.max.estrone,indices.max.germanium,indices.max.manganese,indices.max.molybdenum,indices.max.n-propylbenzene,indices.max.sec-butylbenzene,indices.max.strontium,indices.max.tellurium,indices.max.testosterone,indices.max.vanadium,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum,name
10,GA,343.0,26.63207547169811,26.63207547169811,26.63207547169811,26.59433962264151,24.96551724137931,24.96551724137931,24.96551724137931,,,,,,26.63207547169811,26.63207547169811,,,,,26.650943396226417,26.650943396226417,26.63207547169811,26.650943396226417,26.650943396226417,26.650943396226417,,,26.63207547169811,48.24528301886792,26.63207547169811,48.066037735849065,48.20754716981133,48.10377358490565,24.96551724137931,24.96551724137931,24.96551724137931,13.87878787878788,13.87878787878788,48.10377358490565,7.393939393939394,7.393939393939394,48.08490566037736,13.87878787878788,24.96551724137931,48.10377358490565,26.63207547169811,26.63207547169811,26.63207547169811,26.59433962264151,24.96551724137931,24.96551724137931,24.96551724137931,,,,,,26.63207547169811,26.63207547169811,,,,,26.650943396226417,26.650943396226417,26.63207547169811,26.650943396226417,26.650943396226417,26.650943396226417,,,26.63207547169811,48.24528301886792,26.63207547169811,48.066037735849065,48.20754716981133,48.10377358490565,24.96551724137931,24.96551724137931,24.96551724137931,13.87878787878788,13.87878787878788,48.10377358490565,7.393939393939394,7.393939393939394,48.08490566037736,13.87878787878788,24.96551724137931,48.10377358490565,0.022310942537735846,0.02121320300000001,0.07071067800000014,0.12196845259433985,0.0006363960000000001,0.0002828429999999998,0.00021213200000000018,,,,,,0.059706171698113174,0.05158290458490555,,,,,0.06995169650943403,0.008012163433962275,0.02121320300000001,0.014142136000000019,0.015595371018867947,0.029805093518867894,,,0.14142135600000028,357.45408043509445,0.14142135600000028,0.8214588743396223,0.4201965816415095,1.876654686113205,0.002828426999999997,0.000565685,0.0014142139999999985,0.788278891818182,202.6447099128485,2.1780930454999967,0.028843105939393918,0.028284270999999982,256.6601641509434,0.7071067810000001,7.550344827586204e-05,1.1157549728301883,0.00851971686792453,0.0,0.0,0.17541514166037736,0.0,0.0,0.0,,,,,,0.006923613632075472,0.028951710301886795,,,,,0.012762803462264148,0.014878383669811325,0.0,0.0,0.01430912931132075,0.008227319688679246,,,0.0,0.8933144986792451,0.0,0.4052167847924528,0.841007797028302,0.1130041134528302,0.0,0.0,0.0,0.01855636209090909,1.5019831523636362,0.095355608745283,0.02906186036363637,0.0,2.63454594185849,0.0,0.011111010172413794,0.530923943811321,0.22746278840182235,772.0265486725664,0.006342148685983828,0.17541514166037736,0.7700090316147804,0.8933144986792451,0.008362939355345909,0.001587287167487685,5.883336935371682,Georgia
11,HI,401.5,604.75,604.75,604.75,604.75,2245.0,2245.0,2245.0,,,,,,604.75,604.75,,,,,604.75,604.75,604.75,604.75,604.75,604.75,,,604.75,693.25,604.75,693.25,693.25,693.25,2245.0,2245.0,2245.0,5.0,5.0,693.25,3.0,3.0,693.0,5.0,2245.0,693.25,604.75,604.75,604.75,604.75,2245.0,2245.0,2245.0,,,,,,604.75,604.75,,,,,604.75,604.75,604.75,604.75,604.75,604.75,,,604.75,693.25,604.75,693.25,693.25,693.25,2245.0,2245.0,2245.0,5.0,5.0,693.25,3.0,3.0,693.0,5.0,2245.0,693.25,0.021213202999999996,0.1631066015,0.070710678,0.28737436875,0.000636396,0.000282843,0.000212132,,,,,,0.9424264065000001,0.13681980524999998,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,240.0,0.141421356,5.775,5.949999999999998,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,4.6035533905,3.18427669525,0.021213202999999996,0.028284271,352.5,0.7071067809999999,7.070000000000001e-05,64.5,0.0,0.47991477225,0.0,0.47182392975000004,0.0,0.0,0.0,,,,,,0.4133031285,0.21127451,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0662870345,0.0,1.4308223482499998,2.25416157575,0.0,0.0,0.0,0.0,0.0,0.464709463,0.29060375899999996,0.0,0.0,3.0585660310000002,0.0,0.0,2.4791861085,0.4954902207644231,17258.25,0.1577846301071429,0.47182392975000004,1.5855566370833334,1.0662870345,0.0,0.0,12.388297928999998,Hawaii
12,IA,596.5,11.793650793650794,11.793650793650794,11.793650793650794,11.73015873015873,12.235294117647056,12.235294117647056,12.235294117647056,,,,,,11.793650793650794,11.793650793650794,,,,,11.73015873015873,11.73015873015873,11.73015873015873,11.73015873015873,11.73015873015873,11.73015873015873,,,11.793650793650794,23.095238095238088,11.793650793650794,23.079365079365076,23.079365079365076,23.079365079365076,12.235294117647056,12.235294117647056,12.235294117647056,14.095238095238097,14.095238095238097,23.079365079365076,7.142857142857142,7.142857142857142,23.079365079365076,14.095238095238097,12.235294117647056,23.079365079365076,11.793650793650794,11.793650793650794,11.793650793650794,11.73015873015873,12.235294117647056,12.235294117647056,12.235294117647056,,,,,,11.793650793650794,11.793650793650794,,,,,11.73015873015873,11.73015873015873,11.73015873015873,11.73015873015873,11.73015873015873,11.73015873015873,,,11.793650793650794,23.095238095238088,11.793650793650794,23.079365079365076,23.079365079365076,23.079365079365076,12.235294117647056,12.235294117647056,12.235294117647056,14.095238095238097,14.095238095238097,23.079365079365076,7.142857142857142,7.142857142857142,23.079365079365076,14.095238095238097,12.235294117647056,23.079365079365076,0.0700081422539682,0.02121320300000001,0.0707106780000001,0.13554537936507935,0.0006363960000000003,0.000282843,0.0002917557647058823,,,,,,0.05948482504761901,0.047943448158730105,,,,,0.06363961000000004,0.007071068000000009,0.02121320300000001,0.014142136000000019,0.014142136000000019,0.028284270999999975,,,0.1414213560000002,367.3128864765081,0.1414213560000002,1.1907686844444445,0.9257312958571428,0.7686731247619051,0.002828427000000001,0.0005656849999999999,0.0014142140000000002,0.7071067810000001,20.62709939502381,4.896140543619045,0.021213202999999986,0.028284270999999982,584.954507936508,0.7071067810000001,7.070000000000001e-05,1.1400360290793656,0.14958202688888889,0.0,0.0,0.16923969907936506,0.0,0.0,0.05905604470588236,,,,,,0.006810043444444446,0.01290338661904762,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8183007731269842,0.0,0.5303275393174604,0.9823101168253968,0.01051696773015873,0.0,0.0,0.0,0.0,0.5886148245238095,0.465595748920635,0.0,0.0,3.0402851273174614,0.0,0.0,0.5487814594126985,0.265735502373899,369.46969696969705,0.024185065278911563,0.16923969907936506,0.9296361599206351,0.8183007731269842,0.0,0.00843657781512605,6.818316778439393,Iowa
13,ID,413.5,25.0,25.0,25.0,24.9375,12.0,12.0,12.0,,,,,,25.0,25.0,,,,,25.0,25.0,25.0,25.0,25.0,25.0,,,25.0,42.75,25.0,44.0625,42.875,44.0625,12.0,12.0,12.0,12.285714285714285,12.285714285714285,44.0625,8.285714285714286,8.285714285714286,44.0625,12.285714285714285,12.0,44.0625,25.0,25.0,25.0,24.9375,12.0,12.0,12.0,,,,,,25.0,25.0,,,,,25.0,25.0,25.0,25.0,25.0,25.0,,,25.0,42.75,25.0,44.0625,42.875,44.0625,12.0,12.0,12.0,12.285714285714285,12.285714285714285,44.0625,8.285714285714286,8.285714285714286,44.0625,12.285714285714285,12.0,44.0625,0.02121320300000001,0.02121320300000001,0.07071067799999999,0.05452888281250001,0.000636396,0.000282843,0.000212132,,,,,,0.09514944037499998,0.060060606125,,,,,0.06363960999999999,0.0070710680000000015,0.02121320300000001,0.014142136000000001,0.014142136000000001,0.028284270999999982,,,0.15383252124999994,138.0533008575,0.14142135599999994,4.329,2.36825,2.06533008575,0.0028284270000000005,0.0005656849999999999,0.0014142140000000002,0.7071067809999999,18.344887651714284,2.2617766952500005,0.021213203,0.028284271,377.86199999999997,0.7071067809999999,8.052500000000002e-05,10.9586875,0.0,0.0,0.0,0.016802832,0.0,0.0,0.0,,,,,,0.060882959125,0.060113527874999996,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014403057562500009,0.4502103516875,0.0,0.9843120221875,1.6488792985624998,0.110326633625,0.0,0.0,0.0,0.0,0.796524727857143,0.28012139725,0.0,0.0,3.0375069393125003,0.0,0.01034817125,1.4637468888749998,0.2759607877004579,577.0,0.019342792080357142,0.016802832,1.2541488633020834,0.4502103516875,0.0,0.0014783101785714285,6.784767649699999,Idaho
14,IL,453.5,40.43103448275862,40.43103448275862,40.43103448275862,40.413793103448285,26.615384615384613,26.615384615384613,26.615384615384613,,,,,,40.43103448275862,40.43103448275862,,,,,40.413793103448285,40.413793103448285,40.413793103448285,40.413793103448285,40.413793103448285,40.413793103448285,,,40.43103448275862,63.58620689655172,40.43103448275862,63.60344827586207,63.620689655172406,63.620689655172406,26.615384615384613,26.615384615384613,26.615384615384613,13.757575757575758,13.757575757575758,63.620689655172406,7.121212121212121,7.121212121212121,63.56896551724138,13.757575757575758,26.615384615384613,63.620689655172406,40.43103448275862,40.43103448275862,40.43103448275862,40.413793103448285,26.615384615384613,26.615384615384613,26.615384615384613,,,,,,40.43103448275862,40.43103448275862,,,,,40.413793103448285,40.413793103448285,40.413793103448285,40.413793103448285,40.413793103448285,40.413793103448285,,,40.43103448275862,63.58620689655172,40.43103448275862,63.60344827586207,63.620689655172406,63.620689655172406,26.615384615384613,26.615384615384613,26.615384615384613,13.757575757575758,13.757575757575758,63.620689655172406,7.121212121212121,7.121212121212121,63.56896551724138,13.757575757575758,26.615384615384613,63.620689655172406,0.172524947362069,0.021213202999999996,0.07071067800000007,0.7340679607758621,0.0006363960000000004,0.00028284299999999985,0.00029826046153846164,,,,,,0.12368485299999996,0.053175399379310304,,,,,0.06363961000000004,0.007071068000000009,0.02157378220689655,0.014142136000000015,0.015679919724137948,0.030900059431034462,,,0.14755202227586225,510.8250914748277,0.32609735248275834,2.8383212916551734,1.287804131189655,0.974128376396552,0.0028284270000000005,0.0005793124999999999,0.001414214,0.7422247573333335,44.8439696969697,5.633815196068964,0.021213203,0.028284270999999982,871.4589965517239,0.7071067810000001,0.00010053846153846152,1.4114592226896547,0.08852831975862069,0.0,0.0,0.3794717393275862,0.0,0.0,0.061410190769230766,,,,,,0.10758730529310344,0.024690760775862068,,,,,0.0,0.0,0.0008112692758620691,0.0,0.01562898334482759,0.011262284724137931,,,0.0068159722931034495,0.951183721327586,0.10081140803448277,0.7059462157413793,1.2620006391724141,0.040963567655172416,0.0,0.0023345323076923077,0.0,0.008209443606060605,1.1906177214545457,0.4270024425517242,0.0,0.0,3.0086676410172406,0.0,0.050798816461538464,0.6516772097758621,0.3057263247796106,1088.7166666666667,0.04691910945073892,0.3794717393275862,1.0160429526522987,0.951183721327586,0.004617089557471265,0.016363362791208792,8.232604971983331,Illinois
15,IN,523.5,15.772151898734178,15.772151898734178,15.772151898734178,15.835443037974686,17.185185185185187,17.185185185185187,17.185185185185187,,,,,,15.772151898734178,15.772151898734178,,,,,15.822784810126587,15.822784810126587,15.822784810126587,15.822784810126587,15.822784810126587,15.822784810126587,,,15.772151898734178,30.974683544303797,15.772151898734178,30.974683544303797,30.974683544303797,30.974683544303797,17.185185185185187,17.185185185185187,17.185185185185187,9.51219512195122,9.51219512195122,30.974683544303797,5.390243902439026,5.390243902439026,30.974683544303797,9.51219512195122,17.185185185185187,30.974683544303797,15.772151898734178,15.772151898734178,15.772151898734178,15.835443037974686,17.185185185185187,17.185185185185187,17.185185185185187,,,,,,15.772151898734178,15.772151898734178,,,,,15.822784810126587,15.822784810126587,15.822784810126587,15.822784810126587,15.822784810126587,15.822784810126587,,,15.772151898734178,30.974683544303797,15.772151898734178,30.974683544303797,30.974683544303797,30.974683544303797,17.185185185185187,17.185185185185187,17.185185185185187,9.51219512195122,9.51219512195122,30.974683544303797,5.390243902439026,5.390243902439026,30.974683544303797,9.51219512195122,17.185185185185187,30.974683544303797,0.06797558731645574,0.021213203000000017,0.07071067800000011,0.2031028680379748,0.0006363960000000004,0.00028284299999999985,0.0002538804444444446,,,,,,0.0586410208860759,0.04332700429113917,,,,,0.06363961000000004,0.007071068000000011,0.02177252954430382,0.014142136000000019,0.014142136000000019,0.028917381493670864,,,0.14142135600000022,201.8303252663293,0.14342868060759514,1.1157122763544298,0.3871316208227847,0.7071067810000001,0.002828427,0.0005656849999999999,0.0014142139999999998,0.7071067810000001,49.92275254263414,15.864714267392412,0.02121320299999999,0.028284270999999982,1020.9256962025316,0.7071067810000001,9.242222222222222e-05,0.5983692255189872,0.12170599250632913,0.0,0.0,0.3060823531645569,0.0,0.0,0.027764163777777774,,,,,,0.004272376645569621,0.00288464182278481,,,,,0.0,0.0,0.004284259417721519,0.0,0.0,0.003692427481012658,,,0.0,0.5530551322911392,0.002229003278481012,0.3330586233037974,0.6739916424050635,0.0,0.0,0.0,0.0,0.0,1.1098523059268293,0.8993663435949367,0.0,0.0,3.2570113943797465,0.0,0.05000918592592592,0.2974192488607595,0.2673921918354021,493.275,0.01872743060759494,0.3060823531645569,0.910141208757384,0.5530551322911392,0.0013294478164556965,0.011110478529100529,6.973363083474999,Indiana
16,KS,655.0,19.666666666666668,19.666666666666668,19.666666666666668,19.70833333333333,31.23809523809524,31.23809523809524,31.23809523809524,,,,,,19.666666666666668,19.666666666666668,,,,,19.70833333333333,19.70833333333333,19.70833333333333,19.70833333333333,19.70833333333333,19.70833333333333,,,19.666666666666668,32.520833333333336,19.666666666666668,32.395833333333336,32.520833333333336,32.520833333333336,31.23809523809524,31.23809523809524,31.23809523809524,14.909090909090908,14.909090909090908,32.520833333333336,7.909090909090909,7.909090909090909,32.520833333333336,14.909090909090908,31.23809523809524,32.520833333333336,19.666666666666668,19.666666666666668,19.666666666666668,19.70833333333333,31.23809523809524,31.23809523809524,31.23809523809524,,,,,,19.666666666666668,19.666666666666668,,,,,19.70833333333333,19.70833333333333,19.70833333333333,19.70833333333333,19.70833333333333,19.70833333333333,,,19.666666666666668,32.520833333333336,19.666666666666668,32.395833333333336,32.520833333333336,32.520833333333336,31.23809523809524,31.23809523809524,31.23809523809524,14.909090909090908,14.909090909090908,32.520833333333336,7.909090909090909,7.909090909090909,32.520833333333336,14.909090909090908,31.23809523809524,32.520833333333336,0.022449877812499987,0.021213202999999986,0.07071067800000007,0.05870601874999995,0.0006363960000000003,0.00028284299999999985,0.00029611314285714303,,,,,,0.08685206187499996,0.07904865627083325,,,,,0.06363961000000004,0.007071068000000009,0.021870986208333318,0.014142136000000015,0.014142136000000015,0.028284270999999975,,,0.14142135600000014,264.6360935795834,0.14142135600000014,1.3882610028333335,1.4114562500000003,0.7071067810000001,0.002828427000000001,0.0005656849999999999,0.0014142140000000002,0.7071067810000001,15.97802788918182,4.966029731749998,0.02121320300000001,0.028284270999999982,866.1912624999997,0.7071067810000001,7.97142857142857e-05,5.6605625,0.008478912625,0.0,0.0,0.02963351920833333,0.0,0.0,0.060852675999999994,,,,,,0.0543621738125,0.07321051710416666,,,,,0.0,0.0,0.0037950195416666666,0.0,0.0,0.0,,,0.0,0.7291976371250001,0.0,0.6164457075208333,1.2912690019166666,0.0,0.0,0.0,0.0,0.0,1.0052201710454545,0.5647315267083335,0.0,0.0,3.28651893625,0.0,0.019760635619047617,1.313101686354167,0.3113102652622084,589.7058823529413,0.01943594336309524,0.02963351920833333,1.1786778097916668,0.7291976371250001,0.0006325032569444443,0.011516187374149658,7.968695410568629,Kansas
17,KY,735.0,42.824074074074076,42.824074074074076,42.824074074074076,42.96296296296296,41.885245901639344,41.885245901639344,41.885245901639344,,,,,,42.824074074074076,42.824074074074076,,,,,42.8425925925926,42.8425925925926,42.8425925925926,42.8425925925926,42.8425925925926,42.8425925925926,,,42.824074074074076,85.03703703703705,42.824074074074076,84.75925925925925,85.03703703703705,84.75925925925925,41.885245901639344,41.885245901639344,41.885245901639344,20.34042553191489,20.34042553191489,84.75925925925925,10.170212765957444,10.170212765957444,84.75925925925925,20.34042553191489,41.885245901639344,84.75925925925925,42.824074074074076,42.824074074074076,42.824074074074076,42.96296296296296,41.885245901639344,41.885245901639344,41.885245901639344,,,,,,42.824074074074076,42.824074074074076,,,,,42.8425925925926,42.8425925925926,42.8425925925926,42.8425925925926,42.8425925925926,42.8425925925926,,,42.824074074074076,85.03703703703705,42.824074074074076,84.75925925925925,85.03703703703705,84.75925925925925,41.885245901639344,41.885245901639344,41.885245901639344,20.34042553191489,20.34042553191489,84.75925925925925,10.170212765957444,10.170212765957444,84.75925925925925,20.34042553191489,41.885245901639344,84.75925925925925,0.021213203000000003,0.021213203000000003,0.07071067800000014,0.1816835953703704,0.0007047965901639343,0.00028284299999999985,0.00021213200000000018,,,,,,0.05656854199999995,0.04985013234259245,,,,,0.06363961000000005,0.007071068000000013,0.021213203000000003,0.014142136000000019,0.014630291333333356,0.029684536231481463,,,0.14142135600000028,388.8858589172224,0.14417281237037066,1.23879582862963,0.3229741963240737,0.7852328166203691,0.002828426999999997,0.0005656850000000003,0.0014142139999999985,0.7071067810000001,7.164139019255318,7.6677621315833235,0.021213202999999986,0.028284270999999975,409.1044907407407,0.7071067810000001,7.231639344262291e-05,0.6538538292592593,0.0,0.0,0.0,0.2338033624814815,0.012858222688524587,0.0,0.0,,,,,,0.0,0.017967040564814813,,,,,0.0,0.0,0.0,0.0,0.0,0.007653635787037038,,,0.0,1.005783230888889,0.002988296333333333,0.5298066421666667,0.9126669916944444,0.01583003519444444,0.0,0.0,0.0,0.0,0.6278266527659575,0.4080883235833333,0.0,0.0,3.0081985567962963,0.0,0.002596106426229508,0.46191606237963,0.2549131328258553,1381.8715596330276,0.0029936195568783072,0.2338033624814815,0.8894177686358022,1.005783230888889,0.001275605964506173,0.0022077613021077285,6.823471577669724,Kentucky
18,LA,817.0,24.28,24.28,24.28,24.24,15.72,15.72,15.72,,,,,,24.28,24.28,,,,,24.26,24.26,24.26,24.26,24.26,24.26,,,24.28,44.9,24.28,44.38,44.44,43.56,15.72,15.72,15.72,17.558823529411768,17.558823529411768,43.66,9.235294117647056,9.235294117647056,43.66,17.558823529411768,15.72,43.6,24.28,24.28,24.28,24.24,15.72,15.72,15.72,,,,,,24.28,24.28,,,,,24.26,24.26,24.26,24.26,24.26,24.26,,,24.28,44.9,24.28,44.38,44.44,43.56,15.72,15.72,15.72,17.558823529411768,17.558823529411768,43.66,9.235294117647056,9.235294117647056,43.66,17.558823529411768,15.72,43.6,0.021588938939999996,0.02121320299999999,0.07071067800000007,0.09667808099999994,0.0006363960000000004,0.00028284299999999985,0.00021213200000000005,,,,,,0.05656854199999995,0.11863818187999985,,,,,0.06363961000000004,0.007071068000000009,0.02121320299999999,0.014142136000000015,0.014142136000000015,0.028284270999999975,,,0.4578633763199996,304.77133696040005,0.6764696678399994,0.9186611254400002,0.5013025281200001,1.17914328918,0.0028284270000000005,0.0005656849999999999,0.001414214,0.7598389345000003,35.95838235294118,2.5882763055399987,0.021213202999999996,0.028284270999999982,283.24862,0.7071067810000001,8.261599999999997e-05,1.2901495525600004,0.00249877474,0.0,0.0,0.12510720745999998,0.0,0.0,0.0,,,,,,0.0,0.11752688462000001,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.16956328378000005,0.6705653469399999,0.25544297476000005,0.4314757374399999,0.8129817275200001,0.09328613762,0.0,0.0,0.0,0.011704117911764705,1.2005899402941174,0.2977416862,0.0,0.0,2.7403788753,0.0,0.02747974268,0.57159669148,0.240879869770528,683.0545454545454,0.07786170255714285,0.12510720745999998,0.8245768092599995,0.6705653469399999,0.0,0.003925677525714285,6.47842287161818,Louisiana
19,MA,885.5,130.57142857142858,130.57142857142858,130.57142857142858,130.5,29.444444444444446,29.444444444444446,29.444444444444446,,,,,,130.57142857142858,130.57142857142858,,,,,130.42857142857142,130.42857142857142,130.42857142857142,130.42857142857142,130.42857142857142,130.42857142857142,,,130.57142857142858,267.61538461538464,130.5,248.07142857142856,248.7142857142857,248.64285714285717,29.444444444444446,29.444444444444446,29.444444444444446,20.33333333333333,20.33333333333333,248.64285714285717,11.333333333333336,11.333333333333336,248.57142857142856,20.33333333333333,29.444444444444446,248.64285714285717,130.57142857142858,130.57142857142858,130.57142857142858,130.5,29.444444444444446,29.444444444444446,29.444444444444446,,,,,,130.57142857142858,130.57142857142858,,,,,130.42857142857142,130.42857142857142,130.42857142857142,130.42857142857142,130.42857142857142,130.42857142857142,,,130.57142857142858,267.61538461538464,130.5,248.07142857142856,248.7142857142857,248.64285714285717,29.444444444444446,29.444444444444446,29.444444444444446,20.33333333333333,20.33333333333333,248.64285714285717,11.333333333333336,11.333333333333336,248.57142857142856,20.33333333333333,29.444444444444446,248.64285714285717,0.1306066015,0.02121320300000001,0.07071067799999999,0.24786338392857135,0.000636396,0.000282843,0.0002561026666666667,,,,,,0.4501722322857143,0.10207977742857142,,,,,0.06363960999999999,0.012045686571428576,0.04961131685714284,0.015631983428571427,0.025519944571428574,0.06638651799999998,,,0.15489125914285712,1730.3279230769228,0.3503009685714286,6.2092857142857145,2.7735714285714295,2.640831477571429,0.0028284270000000005,0.0005656849999999999,0.0014142140000000002,0.7071067809999999,151.33522222222226,1.6821248190714286,0.021213202999999996,0.028284271,367.8275,0.7071067809999999,7.070000000000002e-05,2.628672954,0.3793578136428571,0.0,0.0,0.37030872142857146,0.0,0.0,0.03011853033333333,,,,,,0.4609282512857143,0.1263723687142857,,,,,0.0,0.07206719014285715,0.12196929828571428,0.017359860642857144,0.12261358464285715,0.11667631821428573,,,0.015534567428571431,1.6192468945384613,0.16614031435714285,1.0200618577857143,1.6047683794285716,0.2907570437857143,0.0,0.0,0.0,0.0,1.729793638222222,0.19959145121428573,0.0,0.0,2.9364224771428566,0.0,0.0,0.8615871035714283,0.395215483595444,3753.071428571429,0.1640476164897959,0.37030872142857146,1.1521980521547617,1.6192468945384613,0.07511437532142858,0.004302647190476191,11.517475112142858,Massachusetts
